loyalty_number,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_points_redeemed,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,enrollment_type,cancellation_year,cancellation_month,salary_bracket
571760,39,52839,52839.0,527,95,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,52693.0,Married,Nova,Standard,0.0,0.0,Medium
571845,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,67969.0,Married,Star,Standard,2016.0,0.0,Medium
571964,40,64833,64833.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
571970,27,36906,36906.0,437,79,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,84901.0,Married,Star,Standard,0.0,0.0,Medium
571992,36,53977,53977.0,930,168,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,64284.0,Married,Aurora,Standard,0.0,0.0,Medium
572045,31,45994,45994.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,75503.0,Married,Nova,Standard,0.0,0.0,Medium
572062,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,94433.0,Single,Aurora,Standard,2013.0,0.0,Medium
572263,40,41576,41576.0,745,134,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,53453.0,Married,Aurora,Standard,0.0,0.0,Medium
572345,47,68924,68924.0,855,154,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,74474.0,Married,Nova,Standard,0.0,0.0,Medium
572505,15,24972,24972.0,332,60,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,88032.0,Married,Aurora,Standard,0.0,0.0,Medium
572647,25,39722,39722.0,1231,222,Canada,Ontario,Trenton,K8V 4B2,Female,High School or Below,80501.0,Single,Aurora,Standard,0.0,0.0,Medium
572663,35,55452,55452.0,890,161,Canada,Quebec,Hull,J8Y 3Z5,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
572768,6,4257,4257.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Master,126642.0,Married,Star,Standard,0.0,0.0,High
572812,11,13840,13840.0,360,65,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,50906.0,Married,Aurora,Standard,2017.0,0.0,Medium
572890,11,18024,18024.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
573290,55,69389,93072.0,656,118,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,55913.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
573332,41,56504,56504.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,94488.0,Married,Aurora,Standard,0.0,0.0,Medium
573347,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
573446,68,92748,92748.0,963,173,Canada,Saskatchewan,Regina,S1J 3C5,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
573458,51,83835,83835.0,2060,370,Canada,New Brunswick,Moncton,E1A 2A7,Female,High School or Below,71630.0,Married,Aurora,Standard,0.0,0.0,Medium
573475,45,68057,68057.0,1048,188,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,79325.0,Married,Star,Standard,0.0,0.0,Medium
573681,45,69227,69227.0,970,174,Canada,Quebec,Montreal,H3T 8L4,Male,Bachelor,52712.0,Married,Aurora,Standard,0.0,0.0,Medium
573830,11,11645,11645.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,56850.0,Single,Aurora,Standard,0.0,0.0,Medium
573897,47,72363,72363.0,1018,184,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245.6094087527,Divorced,Star,Standard,0.0,0.0,Medium
573954,33,51970,51970.0,1162,209,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,79329.0,Divorced,Nova,Standard,0.0,0.0,Medium
573986,7,16665,16665.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,104401.0,Married,Nova,Standard,2018.0,0.0,High
574005,17,24166,24166.0,403,73,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,63984.0,Single,Nova,Standard,0.0,0.0,Medium
574163,38,43622,43622.0,1856,334,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
574330,36,55503,55503.0,323,58,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,64968.0,Married,Star,Standard,0.0,0.0,Medium
574391,19,26278,26278.0,1399,252,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
574492,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,79245.6094087527,Divorced,Nova,Standard,0.0,0.0,Medium
574506,28,34159,34159.0,418,75,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,52474.0,Married,Aurora,Standard,0.0,0.0,Medium
574560,0,0,0.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Female,High School or Below,78644.0,Divorced,Star,Standard,2016.0,0.0,Medium
574613,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,77118.0,Married,Star,Standard,0.0,0.0,Medium
574674,37,52493,52493.0,340,61,Canada,Ontario,Toronto,P1W 1K4,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
574688,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,91700.0,Divorced,Aurora,Standard,0.0,0.0,Medium
574726,48,56545,56545.0,1077,194,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,49412.0,Married,Star,Standard,0.0,0.0,Low
574745,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,50433.0,Married,Nova,Standard,0.0,0.0,Medium
574835,37,63414,63414.0,3446,621,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
574930,7,15010,15010.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,79028.0,Married,Star,Standard,0.0,0.0,Medium
575015,8,10762,10762.0,299,54,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,79245.6094087527,Single,Star,Standard,2017.0,0.0,Medium
575089,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,72656.0,Divorced,Nova,Standard,0.0,0.0,Medium
575342,23,26772,26772.0,556,100,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,78636.0,Married,Star,Standard,2017.0,0.0,Medium
575434,39,48959,48959.0,822,148,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,55312.0,Divorced,Nova,Standard,0.0,0.0,Medium
575487,28,63043,91683.0,521,94,Canada,Ontario,Kingston,M9K 2P4,Male,College,79245.6094087527,Single,Star,2018 Promotion,0.0,0.0,Medium
575571,37,53162,53162.0,491,88,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,85076.0,Married,Star,Standard,0.0,0.0,Medium
575573,46,68302,68302.0,1443,260,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,88084.0,Divorced,Nova,Standard,0.0,0.0,Medium
575612,31,44202,44202.0,444,80,Canada,Quebec,Montreal,H2Y 4R4,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
575821,16,20190,20190.0,1114,201,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,59429.0,Divorced,Star,Standard,0.0,0.0,Medium
575844,32,41814,41814.0,1237,223,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,101933.0,Married,Aurora,Standard,0.0,0.0,High
575948,42,67521,67521.0,635,114,Canada,Quebec,Montreal,H2Y 4R4,Female,High School or Below,54473.0,Married,Nova,Standard,0.0,0.0,Medium
576057,5,9862,9862.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,99444.0,Married,Nova,Standard,0.0,0.0,Medium
576071,32,54390,54390.0,660,119,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,76958.0,Married,Star,Standard,0.0,0.0,Medium
576074,35,52070,52070.0,495,89,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,103645.0,Married,Aurora,Standard,0.0,0.0,High
576110,33,47042,47042.0,1470,265,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,80194.0,Married,Nova,Standard,0.0,0.0,Medium
576176,2,3111,3111.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,95902.0,Divorced,Star,Standard,0.0,0.0,Medium
576184,25,39820,39820.0,1429,257,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,97685.0,Single,Aurora,Standard,0.0,0.0,Medium
576345,27,50798,50798.0,0,0,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,61302.0,Divorced,Nova,Standard,0.0,0.0,Medium
576354,40,61854,61854.0,427,77,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
576363,35,47932,47932.0,431,78,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,99521.0,Divorced,Star,Standard,0.0,0.0,Medium
576498,31,40522,40522.0,300,54,Canada,Quebec,Quebec City,G1B 3L5,Male,High School or Below,57844.0,Married,Aurora,Standard,0.0,0.0,Medium
576587,50,75359,75359.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,91646.0,Single,Star,Standard,0.0,0.0,Medium
576690,47,68384,68384.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,50770.0,Divorced,Aurora,Standard,0.0,0.0,Medium
576692,36,45357,45357.0,1097,197,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Doctor,163911.0,Married,Star,Standard,0.0,8.0,High
576716,37,56511,56511.0,1178,212,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,79591.0,Married,Aurora,Standard,0.0,0.0,Medium
576871,28,41796,41796.0,1391,250,Canada,Ontario,Toronto,P5S 6R4,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
576936,36,55921,55921.0,628,113,Canada,Quebec,Montreal,H2T 2J6,Female,College,79245.6094087527,Married,Nova,Standard,0.0,9.0,Medium
576947,31,46976,46976.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Doctor,48742.0,Married,Star,Standard,0.0,0.0,Low
577151,59,99235,134664.0,474,85,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,86729.0,Married,Aurora,2018 Promotion,0.0,0.0,Medium
577156,56,92639,92639.0,781,141,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,91879.0,Divorced,Star,Standard,0.0,0.0,Medium
577232,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,46831.0,Married,Aurora,Standard,2015.0,0.0,Low
577265,34,55596,55596.0,1388,250,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,57870.0,Married,Star,Standard,0.0,0.0,Medium
577278,19,24898,24898.0,2064,373,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,61822.0,Divorced,Aurora,Standard,0.0,0.0,Medium
577360,47,68670,68670.0,1204,217,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,60005.0,Married,Aurora,Standard,0.0,0.0,Medium
577405,55,95121,95121.0,562,101,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
577501,40,52752,52752.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
577535,47,68263,68263.0,1099,197,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,77198.0,Married,Aurora,Standard,0.0,0.0,Medium
577726,31,42814,42814.0,1788,322,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,78573.0,Divorced,Nova,Standard,0.0,0.0,Medium
577795,53,78339,78339.0,1440,259,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,101933.0,Married,Aurora,Standard,0.0,0.0,High
577844,46,59939,59939.0,332,60,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
577998,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,56951.0,Married,Nova,Standard,2015.0,0.0,Medium
578013,32,50903,50903.0,488,88,Canada,Ontario,Ottawa,K1F 2R2,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
578020,25,29991,29991.0,993,179,Canada,Ontario,Toronto,M2M 7K8,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
578203,36,47749,47749.0,1536,276,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,54367.0,Married,Star,Standard,0.0,0.0,Medium
578788,13,16816,16816.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,221857.0,Married,Aurora,Standard,2017.0,0.0,High
578811,39,58989,58989.0,1977,356,Canada,Ontario,Sudbury,M5V 1G5,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
578944,53,77628,77628.0,499,90,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,70454.0,Divorced,Star,Standard,0.0,0.0,Medium
578998,44,68537,68537.0,896,161,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,50409.0,Married,Aurora,Standard,0.0,0.0,Medium
579005,52,82665,82665.0,506,91,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,49031.0,Married,Star,Standard,0.0,0.0,Low
579015,26,50670,50670.0,1234,222,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,80697.0,Married,Star,Standard,0.0,0.0,Medium
579034,40,63881,63881.0,956,172,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,52528.0,Married,Star,Standard,0.0,0.0,Medium
579245,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,73496.0,Married,Star,Standard,2016.0,0.0,Medium
579322,29,41891,41891.0,2104,379,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,57870.0,Married,Nova,Standard,0.0,0.0,Medium
579424,29,45668,45668.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,254724.0,Married,Star,Standard,0.0,0.0,High
579438,12,19086,19086.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Male,Doctor,90083.0,Married,Aurora,Standard,0.0,0.0,Medium
579581,30,37931,37931.0,1002,180,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,84271.0,Married,Star,Standard,0.0,0.0,Medium
579584,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Female,Doctor,70755.0,Divorced,Aurora,Standard,2014.0,0.0,Medium
579710,31,46477,46477.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,103822.0,Married,Nova,Standard,0.0,0.0,High
579726,32,47708,47708.0,557,100,Canada,British Columbia,Vancouver,V1E 4R6,Male,High School or Below,70127.0,Married,Aurora,Standard,0.0,0.0,Medium
579785,18,25936,38904.0,0,0,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,97776.0,Married,Star,2018 Promotion,2018.0,0.0,Medium
579931,28,47541,47541.0,1058,191,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,96483.0,Single,Aurora,Standard,0.0,0.0,Medium
580169,27,37908,37908.0,1593,288,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
580493,23,29273,29273.0,910,164,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,71390.0,Married,Star,Standard,0.0,0.0,Medium
580628,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,47177.0,Married,Star,Standard,0.0,0.0,Low
580834,44,61932,61932.0,741,133,Canada,Ontario,Trenton,K8V 4B2,Male,Master,123828.0,Married,Nova,Standard,0.0,0.0,High
580979,8,15340,15340.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,52775.0,Married,Star,Standard,0.0,0.0,Medium
581260,32,45230,45230.0,0,0,Canada,Ontario,London,M5B 3E4,Male,Doctor,79976.0,Divorced,Nova,Standard,0.0,0.0,Medium
581294,49,86011,86011.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
581396,24,32240,32240.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,50800.0,Divorced,Star,Standard,0.0,0.0,Medium
581481,46,72104,72104.0,1673,301,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,96619.0,Married,Star,Standard,0.0,0.0,Medium
581531,29,38087,38087.0,1138,205,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Master,106899.0,Married,Aurora,Standard,0.0,0.0,High
581533,36,47670,47670.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
581596,44,74330,74330.0,616,111,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,50764.0,Married,Star,Standard,0.0,0.0,Medium
581661,44,56707,56707.0,1364,246,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,64001.0,Single,Star,Standard,0.0,0.0,Medium
581668,33,44514,44514.0,321,58,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
582097,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,77615.0,Married,Star,Standard,2015.0,0.0,Medium
582493,71,95746,95746.0,3605,650,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,69524.0,Married,Nova,Standard,0.0,0.0,Medium
582646,20,31204,31204.0,863,156,Canada,Quebec,Montreal,H4G 3T4,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
582861,25,37048,37048.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,95061.0,Married,Aurora,Standard,0.0,0.0,Medium
582883,39,67305,67305.0,1273,229,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,91066.0,Single,Star,Standard,0.0,0.0,Medium
583175,8,12063,12063.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,College,79245.6094087527,Married,Nova,Standard,2017.0,0.0,Medium
583223,28,46830,46830.0,525,95,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,103866.0,Single,Star,Standard,2018.0,0.0,High
583227,38,67336,67336.0,2116,381,Canada,Ontario,Ottawa,K1F 2R2,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
583327,38,59974,59974.0,1611,290,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,101995.0,Married,Nova,Standard,0.0,0.0,High
583539,43,68512,68512.0,1183,213,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,79245.6094087527,Single,Nova,Standard,0.0,5.0,Medium
583565,48,80106,80106.0,2946,531,Canada,Quebec,Quebec City,G1B 3L5,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
583601,6,5526,5526.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,47364.0,Married,Star,Standard,0.0,0.0,Low
583670,37,49566,49566.0,464,84,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,50398.0,Married,Star,Standard,0.0,0.0,Medium
583718,29,41384,41384.0,1951,351,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,98806.0,Married,Aurora,Standard,0.0,0.0,Medium
583754,8,16376,16376.0,1529,275,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,101933.0,Married,Star,Standard,0.0,0.0,High
583788,4,6764,6764.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,51716.0,Married,Nova,Standard,0.0,0.0,Medium
584017,43,71338,71338.0,1181,212,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
584285,43,73047,73047.0,1316,237,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,72409.0,Married,Aurora,Standard,0.0,0.0,Medium
584458,42,66084,66084.0,1396,251,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,61912.0,Single,Star,Standard,0.0,0.0,Medium
584463,36,53639,53639.0,2416,434,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
584564,40,52415,52415.0,1774,320,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
584737,5,5891,5891.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,76622.0,Divorced,Nova,Standard,0.0,0.0,Medium
584782,23,31433,31433.0,1243,223,Canada,Ontario,Ottawa,K1F 2R2,Male,Doctor,70996.0,Single,Nova,Standard,0.0,0.0,Medium
584796,6,7692,7692.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,75704.0,Single,Star,Standard,0.0,0.0,Medium
584845,48,68564,68564.0,507,91,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,59575.0,Married,Star,Standard,0.0,0.0,Medium
584880,25,38775,38775.0,1334,239,Canada,Ontario,Toronto,M2P 4F6,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
585039,46,62134,62134.0,1231,222,Canada,British Columbia,Victoria,V10 6T5,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
585066,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,81546.0,Married,Star,Standard,0.0,0.0,Medium
585082,27,36294,36294.0,933,168,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61373.0,Married,Nova,Standard,0.0,0.0,Medium
585162,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,67145.0,Divorced,Star,Standard,2016.0,0.0,Medium
585277,32,51904,51904.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,74102.0,Married,Star,Standard,2018.0,0.0,Medium
585377,28,34045,34045.0,453,82,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,58314.0,Single,Star,Standard,0.0,0.0,Medium
585386,40,66167,66167.0,746,134,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,53168.0,Married,Nova,Standard,0.0,0.0,Medium
585495,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,Master,106899.0,Married,Aurora,Standard,2015.0,0.0,High
585509,20,30223,30223.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
585756,65,93016,93016.0,1106,199,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,62044.0,Married,Nova,Standard,0.0,0.0,Medium
585850,45,73919,73919.0,1112,200,Canada,Ontario,Toronto,M2Z 4K1,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
585853,47,74690,74690.0,2535,457,Canada,Ontario,Toronto,P1W 1K4,Female,Doctor,198197.0,Married,Nova,Standard,0.0,0.0,High
585947,48,66272,66272.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,49977.0,Married,Star,Standard,0.0,0.0,Low
585975,38,58818,58818.0,910,164,Canada,Saskatchewan,Regina,S1J 3C5,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
586056,27,43629,43629.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,57975.0,Married,Star,Standard,0.0,0.0,Medium
586076,32,49546,74319.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,82043.0,Married,Aurora,2018 Promotion,0.0,0.0,Medium
586401,27,33631,33631.0,358,64,Canada,Ontario,Kingston,M9K 2P4,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
586446,33,54933,54933.0,564,102,Canada,Ontario,Ottawa,K1F 2R2,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
586686,35,56973,56973.0,584,105,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,81505.0,Divorced,Aurora,Standard,0.0,0.0,Medium
586711,49,80995,80995.0,636,114,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,57855.0,Married,Nova,Standard,0.0,0.0,Medium
586753,54,79242,79242.0,1046,189,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,101526.0,Divorced,Star,Standard,0.0,0.0,High
586870,34,46204,46204.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,104482.0,Married,Nova,Standard,0.0,0.0,High
587480,49,82187,82187.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Doctor,193840.0,Married,Star,Standard,0.0,0.0,High
587619,40,63461,63461.0,823,148,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,81959.0,Divorced,Star,Standard,0.0,0.0,Medium
587623,30,47072,47072.0,1480,266,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,50546.0,Divorced,Star,Standard,0.0,0.0,Medium
587633,25,34572,34572.0,975,176,Canada,British Columbia,Victoria,V10 6T5,Female,High School or Below,50806.0,Married,Star,Standard,0.0,0.0,Medium
587769,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Doctor,212281.0,Divorced,Star,Standard,0.0,0.0,High
587867,31,40596,40596.0,463,83,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,79208.0,Married,Nova,Standard,0.0,0.0,Medium
588015,31,45899,45899.0,753,136,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,54250.0,Married,Star,Standard,0.0,0.0,Medium
588220,40,65656,65656.0,1898,342,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,52249.0,Single,Star,Standard,0.0,0.0,Medium
588237,33,31726,31726.0,2056,370,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,75827.0,Married,Star,Standard,0.0,0.0,Medium
588445,45,63553,63553.0,2260,406,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,59496.0,Divorced,Star,Standard,0.0,0.0,Medium
588657,37,56150,56150.0,1505,270,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,65131.0,Married,Nova,Standard,0.0,0.0,Medium
588993,5,9794,9794.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,68104.0,Divorced,Star,Standard,0.0,0.0,Medium
589430,14,12963,12963.0,517,93,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,86081.0,Divorced,Star,Standard,2017.0,0.0,Medium
589580,52,78121,78121.0,1159,208,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,152955.0,Married,Star,Standard,0.0,0.0,High
589765,32,52701,52701.0,523,94,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,104488.0,Single,Aurora,Standard,0.0,0.0,High
589818,2,3834,3834.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
590012,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,62259.0,Married,Nova,Standard,2016.0,0.0,Medium
